Id,Usuario,Partido,Tweet
15,0,jameadek,No solo es el aplausómetro sino la sensatez y la experiencia. Los banqueros  buscan rumbo con certidumbre, y ese soy #YoMero #ConvenciónBancaria 🇲🇽 
16,0,jameadek,De lo que uno se tiene que sentir orgulloso es de la congruencia entre lo que piensa, dice y hace. #YoMero
17,0,jameadek, : #confiamosenmeade para hacer de México una potencia mundial, gracias  por acompañarnos en nuestra primer…
18,0,jameadek,#DíaInternacionalDeLaMujer 
19,0,jameadek,#DiaInternacionalDeLaMujer Equidad, no discriminación, respeto, tolerancia, cero violencia de cualquier tipo, oportunidades a su medida y toda mi admiración. ¡Felicidades! #YoMero
20,0,jameadek, : Comparto mi colaboración semanal en  Mexico, La Capital del Talento. Como lo ha sostenido  tenem…
21,0,jameadek, : AHORA | México será una potencia siguiendo un estado de derecho, con educación, sin pobreza, con empleo y sin corrupción. Así…
22,0,jameadek, : #EntrevistaMVS No estamos peleando por el segundo lugar, vamos a ganar la Presidencia:  
23,0,jameadek,Insisto en la importancia del contraste de ideas en este periodo de intercampañas. Estamos seguros que ello fortalece nuestra democracia. Seguimos atentos a las decisiones que se tomen para permitir los debates.
24,0,jameadek,En política y, sobre todo, en el servicio público, para ser hay que parecer. 
25,0,jameadek,Respetar las ideas y creatividad de los demás no solo es un tema legal sino ético también. No se vale caravanear con sombrero ajeno. 
26,0,jameadek,Uno lava dinero con empresa fantasma; y el otro de plano se ha convertido en un fantasma fiscal. ¡El que la hace, debe pagarla!
27,0,jameadek,Siguen los triunfos para “La Forma del Agua”. Primero, Mejor Director, ahora Mejor Película. Guillermo Del Toro , talento de México🇲🇽 . #Oscars 
28,0,jameadek,Guillermo del Toro . Orgullo de México. Gran artista. Mexicano excepcional. ¡Muchas felicidades! #Oscars 
29,0,jameadek,México tiene mucho que mostrar al mundo. Es el momento de enaltecer su cultura, tradiciones y talento. Felicidades a la magnífica producción de Coco #Oscars. 
30,0,jameadek,Soy un candidato por México; soy un ciudadano. Así me concibo y asumo. Ofrezco lo que soy: una trayectoria limpia, vocación de servicio, claridad de visión cultural, económica y social, y un profundo amor a México🇲🇽. 
31,0,jameadek,#EnVivo. 89 Aniversario del . #89AñosPorMX. 
32,0,jameadek,Al gran Mario Vargas Llosa no solo hay que leerlo sino también escucharlo. Sabias palabras del Premio Nobel. #YoMero
33,0,jameadek,¡Gracias,  e ! Les comparto la entrevista: 
34,0,jameadek,Qué gusto saludarte, . ¡Gracias por compartir! 
35,0,jameadek,¡Gracias, ! Un abrazo para ti y para toda tu audiencia. 
36,0,jameadek,¡Gracias, , por el espacio! La pasamos muy bien. Les recomiendo a todos no perdérsela: 
37,0,jameadek,Si gobernar fuera tan simple como jugar al balero cualquiera lo haría. Esto requiere de capacidad, preparación, experiencia, resultados, temple y honorabilidad. Poquito más complejo. #YoMero
38,0,jameadek,#EnVivo. 75 Aniversario de la  
39,0,jameadek,Hay una gran diferencia entre servir con el poder y servirse del poder. Eso nos distingue y hará la diferencia al final de la contienda. Que conste. #YoMero.
40,0,jameadek,Por 1era vez el  ha designado a dos mujeres como representantes ante el . La Dip. , Consejera del Poder Legislativo del Grupo Parlamentario del PRI y , representante del Partido. Hago y seguiré haciendo equipo con las mujeres.
41,0,jameadek,49 años vividos con honestidad y entrega, rodeado del cariño de una familia extraordinaria, acompañado de la mejor mujer y hoy, frente a la oportunidad y el gran compromiso de dirigir al país que tanto amo. ¿Qué más puedo pedirle a la vida? ¡Gracias!
42,0,jameadek,Con estos hombres y mujeres rebasaremos propuestas populistas, falta de experiencia y fortunas inexplicables para darle a México el futuro que merece y espera. ¡Vamos a ganar! 
43,0,jameadek,Domingo de . Nos quedamos con el empate, se salvaron las . Gracias por aceptar la invitación, Doctor . 
44,0,jameadek,El mundo al revés: eso dice a quien la autoridad electoral le ha tolerado actos anticipados de campaña y violaciones al modelo de comunicación política. 
45,0,jameadek,Nuestra bandera nacional es la más bella del mundo. Es símbolo de unión entre los mexicanos, más allá de nuestras legítimas diferencias. Y es, también, motivo de orgullo patrio y de profundo respeto. #DíaDeLaBandera 
46,0,jameadek,Es impensable un México triunfador sin mujeres reconocidas y exitosas. 
47,0,jameadek,Uno de los privilegios más grandes de mi vida ha sido trabajar con quienes conocen y viven el campo mexicano. ¡Felicidades en su día! #DíaDelAgrónomo 
48,0,jameadek,Se le acabó la pila 🤭 
49,0,jameadek,Primero lo meten en la lista plurinominal al Senado y luego lo comparan con Nelson Mandela. ¡No hombre! Unos genios.
50,0,jameadek,Fuerza, cohesión y pasión. Con la suma de estos guerreros ganaremos la elección. #YoMero 
51,0,jameadek,¡Feliz cumpleaños, ! Es un honor hacer equipo con mexicanas talentosas como tú. 
52,0,jameadek,¿Y si en lugar de aventurar en las ocurrencias de una constitución moral cumplimos todos la Constitución real? Seamos serios. #YoMero
53,0,jameadek,El sábado, mi equipo de campaña y yo, estuvimos en el Foro Sol preparando el gran evento de Convención de Delegados. ¡Gracias y felicidades a todos por el resultado! 
54,0,jameadek,He escuchado a la gente, conozco sus demandas y me haré cargo de lo que se tiene que cambiar en nuestro país. Queremos un México Sustentable. Gracias al  por designarme como su Candidato a la Presidencia. 
55,0,jameadek,#EnVivo. Toma de Protesta como candidato a la Presidencia de México por el  
56,0,jameadek,Creo que en lugar de prohibir debates entre los candidatos en este periodo de intercampañas, el  debería propiciarlos. Podemos mostrar quiénes somos sin pedir aún el voto.
57,0,jameadek,Hoy rendí protesta como Candidato a la Presidencia de la República por . Mi compromiso va con la calidad y la #ReformaEducativa, así como con la mejora salarial de nuestras maestras y maestros. 
58,0,jameadek,Así veo a nuestro país y este es el rumbo que quiero darle. Mi única obligación es con México. Los invito a leer mi columna hoy en : 
59,0,jameadek,Reitero mi respeto, gratitud y admiración al Ejército Mexicano, hoy y siempre, por su entrega, patriotismo y lealtad con la libertad y la seguridad de los mexicanos #DíaDelEjércitoMexicano
60,0,jameadek,Las listas pluris del Frente y de Morena reflejan oportunismo e impunidad. Hablan de cambio pero se instalan en lo más rancio del sistema. La transformación con certidumbre está de este lado. #YoMero
61,0,jameadek,Hay momentos en la historia en donde los pueblos se juegan su destino. Hoy es uno de esos momentos 🇲🇽 
62,0,jameadek,Mi mayor motivación para ser Presidente es servir a las familias mexicanas. Cuando encuentren el empleo que anhelan y ofrezcan a sus hijos la educación y el futuro que merecen; cuando el bienestar y la seguridad se instale en cada hogar mexicano, México será una potencia. 
63,0,jameadek,Tenemos que decirlo fuerte para que en todo el país se escuche: nuestra única obligación, pacto y alianza, es con México. Seré implacable en el combate a la corrupción. 
64,0,jameadek,Porque cada persona en México tiene necesidades muy particulares, éstas serán atendidas de manera individual mediante el Registro Nacional de Necesidades de Cada Persona. 
65,0,jameadek,#EnVivo. Convención Nacional de Delegados y Delegadas de la Candidatura a la Presidencia de la República 
66,0,jameadek, :  ¡Eso nunca! La lealtad primero que todo mi estimado. ¡Te llevo una camiseta!
67,0,jameadek, :    Es más, si yo gano,  voy y te pongo la de  frente a la gente de  y si yo…
68,0,jameadek, :  ¡Juega!
69,0,jameadek, :  ¡Juega! Será doble el gusto por el triunfo de mis .
70,0,jameadek, :  La tabla dice que les vamos a ganar muy bonito.
71,0,jameadek, :    Yo mero ¡Goooya, goooya! ¡Universidad!
72,0,jameadek,Lamento el accidente en el que se vieron involucrados el Secretario   y el Gobernador . Mis oraciones con los familiares de quienes perdieron la vida en el desafortunado incidente.
73,0,jameadek,Espero que todos estén bien tras el #sismo. Atentos por posibles réplicas y recuerden que el 911 es el número de emergencias.
74,0,jameadek,El periodo de intercampañas es una gran oportunidad para mostrar quiénes somos y qué pensamos en medios de comunicación y redes sociales. No se trata de pedir el voto. Así que no le saquen. #YoMero
75,0,jameadek,Hoy, #DíaDeLaMujerMexicana, lo reitero: las mujeres son la fuerza de México y el corazón de nuestras familias. Merecen apoyo para alcanzar sus metas y las de sus hijos. 
76,0,jameadek,A  le tengo afecto y le reconozco su profesionalismo y su permanente voluntad para alcanzar acuerdos por el bien de México. Es una sensible baja en el Senado.
77,0,jameadek,¡Gracias por la oportunidad y saludos a toda tu audiencia! 
78,0,jameadek,Unos se la pasan defendiendo su situación patrimonial y otros planteando un salto al vacío. Pero México está llamado a crecer con estabilidad y certidumbre. ¡Y claro que se puede! #YoMero✅
79,0,jameadek,Lamento el accidente carretero que sufrió la caravana de María de Jesús Patricio Martínez, Marichuy. Mis oraciones para ella y todo su equipo. Estamos atentos.
80,0,jameadek,Además de todo, es mi mejor amiga. Gracias, . Feliz día. 
81,0,jameadek, : 📻🎙️#AlAire #Entrevista , precandidato presidencial del #PRI-#PVEM-#PANAL, sobre el fin de las precampañas…
82,0,jameadek, : #Elecciones2018 "En todos los casos en donde hemos visto irregularidades las hemos denunciado y hemos deslindado respo…
83,0,jameadek, : #Elecciones2018 "Yo creo que la gente al final del día va a escoger rumbo, va a escoger persona, va a escoger propuest…
84,0,jameadek,En 60 días de precampaña tuve más de 200 eventos. Recorrí todo el país y saludé de mano a más de 100 mil personas. Perdí la cuenta de cuantas fotos me tomé. ¿Me mandan su foto conmigo? #YoConMeade
85,0,jameadek,Gobernar es cosa seria. Exige preparación, temple, rigor técnico y sensibilidad política. Nuestros problemas no se resuelven con ocurrencias ni palomazos. Se los digo #YoMero.
86,0,jameadek,Encantado de conversar con los #Weseros. ¡Nos vemos pronto en cabina! 
87,0,jameadek,Agradezco el espacio, estimado . Un saludo a toda tu audiencia. 
88,0,jameadek,Gracias, Oscar , por la entrevista. Un saludo para ti y para toda tu audiencia. 
89,0,jameadek,Esto es como en el fútbol: hay quien se planta en la cancha con estrategia y sabe jugar en equipo; hay quien se agandalla el balón y no lo presta; y hay quien mete autogoles, no sabe perder y la agarra contra el árbitro. Ustedes dirán ⚽
90,0,jameadek,Gracias, , por esta invitación. 
91,0,jameadek, : ¿Cuáles son las diferencias entre los otros precandidatos y  ? 
92,0,jameadek, : Estas son las reflexiones de  al responder las preguntas de los asistentes que lo cuestionan sobre las pro…
93,0,jameadek,Me siento agradecido y honrado de haber podido conversar sobre los retos de la ciencia, la tecnología y la innovación con varios Premios Nacionales. Este sector llena de optimismo y orgullo a México. 
94,0,jameadek,¡Y ser superlíderes! Gracias por la entrevista, . 
95,0,jameadek,¡Un gusto estar en tu espacio, ! Gracias a  y a sus radioescuchas. 
96,0,jameadek,Gracias por la invitación, . Saludos a ti y a toda tu audiencia:  
97,0,jameadek,Hoy cumple años mi gran amigo, consejero y padre. Gracias por tu ejemplo Dionisio, recibe todo mi amor en este día tan especial. 
98,0,jameadek,En este camino que he recorrido, hemos sentido juntos, compartimos la misma indignación frente a la injusticia y la corrupción, compartimos la esperanza de un México mejor, nos hemos visto a los ojos y sabemos que podemos y vamos a mejorar. Voy a ser Presidente. 
99,0,jameadek,#EnVivo. Cierre de precampaña. #LoMejorEstáPorVenir 
100,0,jameadek,Llegó el momento. México será tan grande como queramos. ¿Quién se atreve? #YoMero 
101,0,jameadek,Ser sensible a las demandas de la gente, estar a la altura de lo que se espera de ti y transformar lo que nos duele. Los principios que Luis Donaldo Colosio dejó a nuestra generación y que recordamos hoy, a 68 años de su nacimiento. 
102,0,jameadek,Mañana termina esta precampaña en la que recorrí las 32 entidades del país. Gracias a todos por su apoyo y generosidad. Estoy listo para lo que sigue. Y vamos a ganar. Atentamente, #YoMero
103,0,jameadek,#EnVivo encuentro con Red de Jóvenes por México #RedJóvenesXMeade 
104,0,jameadek,Las Fuerzas Armadas tienen mi compromiso: Vivirán mejor. 
105,0,jameadek,¡Ya estamos en Morelos! Dialogamos con la militancia del estado #EnVivo 
106,0,jameadek,Incrementaremos el salario de los miembros de las Fuerzas Armadas. Quiero que sus familias sientan nuestra gratitud, admiración y lealtad. #MarchaDeLaLealtad
107,0,jameadek,Nos reunimos con la militancia en Chihuahua 
108,0,jameadek,Yo mero, en 60 segundos: 
109,0,jameadek,#EnVivo desde Chihuahua 
110,0,jameadek,Estamos en Nuevo León. Conversamos #EnVivo con miembros de  
111,0,jameadek,Hoy vamos a Chihuahua, un estado que merece recuperar la tranquilidad y prosperidad con un gobierno de tiempo completo.
112,0,jameadek,Por eso, para preservar la salud de las finanzas públicas, propongo estas cinco acciones concretas que fortalecerán la economía familiar. Sé cómo hacerlo y lo puedo hacer. 
113,0,jameadek,México necesita un Presidente serio. Un profesional que sepa enfrentar los retos internos y externos, que garantice estabilidad económica y certidumbre jurídica.
114,0,jameadek,Ante los retos económicos mundiales, no se debe improvisar. Solo la capacidad probada en la conducción de nuestra economía, puede defender y generar empleo. 
115,0,jameadek,Estamos reunidos #EnVivo con la militancia de Nuevo León 
116,0,jameadek,¡Bienvenido, , a esta precampaña, como Vicecoordinador de Análisis y Estrategia! Es un honor tener en el equipo a un ciudadano con tu trayectoria académica y profesional. 
117,0,jameadek,#EnVivo Iniciamos el día en Nuevo León hablando del emprendimiento como factor de Desarrollo y Movilidad Social 
118,0,jameadek,Mientras otros ocupan su tiempo en defenderse de denuncias por corrupción, yo no tengo cola que me pisen y me dedico a hacer propuestas serias que le sirvan a la gente. Hoy vamos a Nuevo León.
119,0,jameadek,Condeno la violencia, y lamento profundamente el deceso de Francisco Rojas San Román , Diputado y precandidato a la alcaldía de Cuautitlán Izcalli. Mi más sentido pésame a sus familiares, compañeros y amigos.
120,0,jameadek,. y yo platicamos hoy sobre nuestra propuesta para facilitar el acceso al transporte público, la conectividad y la reducción de los tiempos de traslado en la #CDMX. 
121,0,jameadek,En México, nadie debe estar fuera de la Ley, y menos quien aspire a la Presidencia de la República.
122,0,jameadek,Quienes pretendemos gobernar a México debemos ser los primeros en probar que somos congruentes entre lo que decimos y lo que hacemos. Entre lo que declaramos y lo que tenemos. 
123,0,jameadek,Nuestra Constitución nos hace iguales: no debe haber influencia, poder, privilegio ni cargo que convierta a nadie en intocable.
124,0,jameadek,Redes Ciudadanas sigue sumando mexicanos valiosos que buscan aportar su tiempo y conocimiento para que nuestro país sea una potencia. Bienvenido  a este espacio plural que me permite estar muy cerca de la gente   #LoMejorEstáPorVenir 
125,0,jameadek,Te agradezco la oportunidad y el análisis que me compartiste. Sin duda podemos resolver los problemas a partir del diálogo y un debate centrado en los hechos. Ojalá lo continuemos y podamos lograr juntos los cambios necesarios. 
126,0,jameadek,Desde Tabasco, estamos dialogando #EnVivo con miembros de  
127,0,jameadek,Conmemoremos el 101 aniversario de nuestra Constitución cumpliéndola y haciéndola cumplir. Con el respeto a la Ley, la fuerza de la educación y la unión de las familias, haremos que el sueño constituyente sea una realidad: un país con justicia social.
128,0,jameadek,En este día, recordamos a todos los que dan batalla contra el cáncer; a los que lo han vencido, a los que partieron. Ellos y sus familias tienen toda mi admiración y respeto. Nos sumamos a su lucha por la vida #DíaMundialContraElCáncer
129,0,jameadek,Un campo fuerte se traducirá en un México fuerte. Trabajaré con los agricultores de todo el país para hacer del campo mexicano un campo ganador, productivo y emprendedor. Mi Columna hoy en : 
130,0,jameadek,Queremos cambiar el rostro a Oaxaca, por eso impulsaré el gran proyecto histórico que conecte las Zonas Económicas Especiales de Salina Cruz y Coatzacoalcos, para que la economía local encuentre sustento y fortaleza en la industria.
131,0,jameadek,Las historias de éxito del campo mexicano no deben ser simples anécdotas, tienen que ser la realidad de todos los productores y campesinos. Esto es a lo que me comprometo, lo he hecho antes, y lo volveremos a hacer juntos. 
132,0,jameadek,Los maestros de México merecen que el Gobierno retribuya, a través de mejores sueldos, el esfuerzo que se les exige. ¡Por la calidad de la educación que reciben nuestros hijos! 
133,0,jameadek,Estamos conversando #EnVivo con miembros de la Central Campesina Independiente 
134,0,jameadek,Y desde la Secretaría de Relaciones Exteriores, logré que Brasil por fin aceptara reconocer la denominación de origen del tequila. Sé cómo hacerlo y ya lo he hecho.
135,0,jameadek,Como Secretario de Relaciones Exteriores, en 2013 logré una negociación exitosa en la cual el tequila producido en Jalisco comenzó a venderse en todo China.
136,0,jameadek,Un gran ejemplo de la prosperidad del campo mexicano es el tequila de Jalisco. 
137,0,jameadek,Quiero al campo mexicano y sobre todo, quiero que le vaya bien. Y para eso propongo estos 5 ejes orientados al sector agropecuario, que como parte de la Reforma al Campo, instrumentaré desde la Presidencia. 
138,0,jameadek,El campo es la fuerza de México, y con esa fuerza seremos potencia mundial. Les garantizo que este será un sector que fortaleceremos para hacerlo más productivo y emprendedor. 
139,0,jameadek,Hoy, en Jalisco, estamos hablando sobre cómo hacer más productivo nuestro campo 
140,0,jameadek,Mi amistad con él viene de tiempo atrás. En , a través de su fundación, trabajamos juntos en favor de niños de bajos recursos, madres solteras y adultos mayores. ¡Felicidades por tu compromiso social, ! 
141,0,jameadek,De gira por Jalisco coincidí nuevamente con mi amigo Alejandro Fernández, . Me encanta su música y su pasión por México. 
142,0,jameadek,Antier recorrí las obras del . Estoy convencido de que se trata de un proyecto indispensable. Responde sin ambigüedades : ¿estás a favor o en contra? #ElNuevoAeropuertoVa
143,0,jameadek,A las mujeres mexicanas les ofrezco todos los días seguir luchando y trabajar para brindarles la mayor atención y protección. Juntos, México será imparable. 
144,0,jameadek,Mi prioridad es hacer equipo con las mujeres para apoyar su desarrollo, empoderarlas y que nunca más sean víctimas de discriminación ni de violencia.
145,0,jameadek,Refrendo mi postura de la semana pasada. Estoy a favor de una fiscalía autónoma, integrada en apego a la Convención Americana sobre Derechos Humanos y que cumpla con criterios de idoneidad. Exhorto al poder legislativo a analizarla y enriquecerla #Reforma102.
146,0,jameadek,Tienes razón, . Es la Convención Americana sobre Derechos Humanos. ¡Gracias!
147,0,jameadek,¡Estamos en Sinaloa! Conversamos #EnVivo con la militancia del estado 
148,0,jameadek,Refrendo mi postura de la semana pasada: estoy a favor de una institución autónoma, integrada en apego a la Convención Internacional de Derechos Humanos y que cumpla con criterios de idoneidad. Exhorto al poder legislativo a analizarla y enriquecerla #Artículo102
149,0,jameadek,Cancelar el  acabaría con empleos para medio millón de mexicanos; negaría brutalmente el crecimiento económico del país y generaría desempleo a corto y largo plazo.
150,0,jameadek,México está llamado a ser una potencia; la construcción del  es clara muestra de ello. 
151,0,jameadek,¡Vamos, ! El primer partido de este 2018. Todo el éxito para ustedes #SoyMéxico.
152,0,jameadek,Lo que digo, lo hago y cumplo. En 2016, como Secretario de Hacienda, me comprometí a bajar la deuda. 2017: cumplido. Soy el precandidato de las propuestas, no de las promesas. 
153,0,jameadek,El Nuevo Aeropuerto va, punto. Los grandes proyectos del país no deben detenerse por obsesiones. 
154,0,jameadek,Mantendremos a México abierto y conectado a las inversiones, a las personas, a las expresiones culturales y a las ideas #LoMejorEstáPorVenir
155,0,jameadek,Estamos en la zona de construcción del Nuevo Aeropuerto Internacional de México 
156,0,jameadek,¡Buenas noticias para México! Por primera vez en 10 años, baja la deuda del país y con ello, se da certidumbre para que aumenten las inversiones y los empleos. Más recursos para educación, salud e infraestructura, resultado de un trabajo con visión y congruencia. 
157,0,jameadek,Les comparto la encuesta de  publicada hoy. Seguiremos sumando para ganar. 
158,0,jameadek,1 hora en el tráfico para recorrer poco más de 14 kms. Los habitantes de la CDMX merecen propuestas que mejoren su calidad de vida. De esto y más conversamos hoy  y yo en nuestro camino: 
159,0,jameadek,Garantizar a las mexicanas el ejercicio pleno de sus derechos y libertades, no es solo un imperativo moral; se trata de una condición indispensable para lograr el crecimiento económico, cultural y social de nuestro país. Mi Columna hoy en : 
160,0,jameadek,Martes, hora pico. Saliendo de la Condesa, con , con destino a Santa Fe. ¿Cuánto tiempo calculan que pasemos en el tráfico?
161,0,jameadek,Lamento el fallecimiento de la Sra. Raquel Espinosa, madre del Jefe de Gobierno, . Mi solidaridad y oraciones, Miguel.
162,0,jameadek,México no puede salir adelante sin equidad de género. Quiero decirlo claro y fuerte: llegó la hora de las mujeres y las niñas. Por ellas presenté hoy estas cinco acciones: 
163,0,jameadek,Estamos dialogando #EnVivo con la militancia de Guerrero 
164,0,jameadek,Desde Guerrero, iniciamos #EnVivo nuestro diálogo con mujeres 
165,0,jameadek,Diez soluciones a la inseguridad. Propuestas con las que lograremos un país en el que todas las familias vivan tranquilas y sin miedo. Mi Columna hoy en : 
166,0,jameadek,Haciendo planas... 
167,0,jameadek,Soy el único precandidato que ha presentado soluciones concretas a los problemas de las familias, incluso con iniciativas de reformas de ley. Sé qué hacer. Sé cómo hacerlo.
168,0,jameadek,Es necesaria una política salarial agresiva y significativa para reconocer a los maestros de México. 
169,0,jameadek,Los maestros son la columna vertebral de nuestro sistema educativo, por ello deben estar al centro de las políticas públicas. Su trabajo debe ser remunerado con sueldos justos, para que continúen desarrollando su vocación de vida, y den lo mejor de sí a los alumnos.
170,0,jameadek,Unidos, todos por México, podemos hacer un país que, a través de la defensa y aprovechamiento de su patrimonio natural, se convierta en un nuevo referente global. Mi columna hoy en  
171,0,jameadek, : Llegando a #Hidalgo a escuchar y convivir con las maestras y maestros. Que tengan un buen domingo. 
172,0,jameadek,¿Qué está en juego en la próxima elección? 
173,0,jameadek,¿Mi gestión en la Secretaría de Hacienda? 
174,0,jameadek,¿Mi experiencia en SEDESOL? 
175,0,jameadek,¿Cómo fue mi paso por la Secretaría de Relaciones Exteriores? 
176,0,jameadek,¿Cómo fue mi experiencia en la Secretaría de Energía? 
177,0,jameadek,¿Qué estudié? 
178,0,jameadek,¿Cuántos años llevo casado con Juana? 
179,0,jameadek,¿Cuántos hermanos tengo? 
180,0,jameadek,¿Qué he aprendido de mis padres? 
181,0,jameadek,Gracias a la Sra. Azucena Sanabria, por abrirnos las puertas de su casa, y a los vecinos de la Colonia Cruz del Farol, en Tlalpan, por esta honesta plática sobre algunas de las problemáticas de la #CDMX. 
182,0,jameadek,México será la economía sustentable del Siglo XXI. Convertiremos en energía nuestro sol, costas, ríos y viento, encendiendo un nuevo motor de inclusión y desarrollo.
183,0,jameadek,Estos son los cinco puntos centrales de mi agenda sustentable: 
184,0,jameadek,El combate a la pobreza pasa por el respeto al #MedioAmbiente, por eso debemos generar políticas públicas responsables, que cuiden nuestro entorno, para solucionar muchas de las problemáticas que hoy enfrentan las familias mexicanas.
185,0,jameadek,Iniciamos nuestro diálogo sobre cómo convertiremos a México en una Potencia Sustentable 
186,0,jameadek,En unos minutos salgo a Sonora. Tendré hoy el diálogo sobre medio ambiente. Ahí explicaré cómo México será la potencia sustentable del siglo XXI.
187,0,jameadek,Esta campaña se trata de ganarme su confianza a través de una visión clara y ofreciendo propuestas reales y alcanzables. Con una política distinta, porque México está cansado de la confrontación.
188,0,jameadek,Estoy convencido de que gobernar pasa por hacer equipo con todos: partidos, empresarios, sociedad civil, ciudadanos. Solo en unidad podemos gobernar y dar resultados.
189,0,jameadek,Sé cómo resolver los problemas diarios de la gente, porque conozco cómo funcionan las instituciones. 
190,0,jameadek,El resultado de la política del odio, la confrontación y el bloqueo, generan desempleo. Es la unidad y el diálogo lo que hace fuertes a las familias. Tabasco volverá a ser un edén.
191,0,jameadek,Amaneciendo en Tabasco, en un rato platicaré con los tabasqueños sobre cómo esta tierra volverá a ser un edén.
192,0,jameadek,1) Recuperar el dinero, propiedades y bienes de los corruptos para canalizarlos a un fondo de becas para niñas, niños y mujeres, 2) Aumentar penas a funcionarios públicos deshonestos y 3) Volver obligatoria la certificación patrimonial de los altos funcionarios y legisladores.
193,0,jameadek,La lucha contra la corrupción debe ser un esfuerzo corresponsable y unido, por ello, hoy entregamos un conjunto de iniciativas de Ley para combatirla: 
194,0,jameadek,El combate efectivo a la corrupción requiere de un marco jurídico bien diseñado e instituciones sólidas, eficaces y bien coordinadas que no rindan cuentas a los políticos, sino a la sociedad.
195,0,jameadek,Los mexicanos demandan seguridad y tienen razón. Vamos a derrotar al  crimen quitándole el dinero y los bienes, y eso lo convertiremos en becas para niñas, niños y mujeres. En el combate a la delincuencia, somos más los buenos que los malos.
196,0,jameadek,Tu talento y trabajo nos enorgullece. ¡Felicidades, , por esas 13 nominaciones al Óscar!
197,0,jameadek,¡Todos por un México de seguridad y justicia! Mi propuesta para un país con seguridad de calidad, hoy en : 
198,0,jameadek,Seguimos sumando y creciendo. Bienvenido, Julio Di Bella. ¡Todos por México! 
199,0,jameadek,La gente está harta de lo que está pasando en las precampañas. 
200,0,jameadek,Yo propongo: Seguridad Total y Corrupción Cero. Una cruzada nacional que involucre a todos. Una estrategia para garantizar seguridad de calidad a través de 5 elementos: 
201,0,jameadek,En los hogares volverá la tranquilidad con seguridad de calidad. Vamos a quitarle recursos a criminales y corruptos. Sin perdón. Nos centraremos en la prevención con más vigilancia, mejores policías y atendiendo las causas sociales del delito: desigualdad y falta de oportunidades
202,0,jameadek, : Las mujeres seremos la fuerza de cambio positivo vamos #TodosPorMexico 
203,0,jameadek,En la educación no se gasta, se invierte. A los maestros de México se les ha pedido que hagan esfuerzos significativos y reales diariamente. Por ello al llegar a la Presidencia, la certeza laboral y la profesionalización del magisterio estará garantizadas. #LoMejorEstáPorVenir
204,0,jameadek,Reconozco el sacrificio y la vocación de aquellos que son maestros. Ello no es un empleo, es una vocación de vida, una pasión. En mi gobierno, el reconocimiento al esfuerzo que desempeñan, llegará directamente a sus bolsillos con un aumento real y significativo. 
205,0,jameadek,Daremos la batalla no solamente a la delincuencia organizada, sino a cualquiera que nos falle e incurra en actos de corrupción. Cambiaremos lo que sea necesario y lo haremos desde ahora. #LoMejorEstáPorVenir
206,0,jameadek,México debe emprender un cambio crítico. Vamos a responder a la ciudadanía respecto a la inseguridad y la corrupción. Daremos combate frontal y sin tregua contra la delincuencia. 
207,0,jameadek,Mi más sentido pésame a Enrique Guillén Mondragón, Presidente de , y a toda su familia, por el fallecimiento de su señora madre, Doña Soledad Mondragón Mercado. QEPD.
